State,Zipcode,Recipients_Total,Grants_Total,Total,Black,White,NotHisp_Latino,Hisp_Latino,geoid,Median_Income,Below_Poverty_Percent,Below_Poverty_Total,Updated
Florida,33545,4,262311.3,,,,,,,,,,
Florida,33547,5,543485.46,25907.0,1792.0,22925.0,22414.0,3493.0,86000US33547,118833.0,6.01,1542.0,No
Florida,33549,3,290617.68,17998.0,1192.0,15257.0,14642.0,3356.0,86000US33549,88082.0,7.3,1306.0,No
Florida,33556,3,439836.05,23182.0,1623.0,20179.0,20263.0,2919.0,86000US33556,116552.0,4.51,1045.0,No
Florida,33558,6,1049352.61,24248.0,1596.0,21301.0,19569.0,4679.0,86000US33558,112988.0,4.64,1122.0,No
Florida,33559,4,265775.17,18473.0,2587.0,14596.0,14786.0,3687.0,86000US33559,81485.0,11.28,2066.0,No
Florida,33563,10,955144.0,28033.0,5396.0,19071.0,17416.0,10617.0,86000US33563,53672.0,18.11,5042.0,No
Florida,33565,1,65708.0,17864.0,426.0,16107.0,14247.0,3617.0,86000US33565,63750.0,15.91,2829.0,No
Florida,33566,1,132757.5,21505.0,1007.0,18809.0,15322.0,6183.0,86000US33566,76492.0,11.21,2394.0,No
Florida,33569,6,1463886.15,28442.0,4373.0,21533.0,22214.0,6228.0,86000US33569,81926.0,9.66,2733.0,No
Florida,33570,5,411021.02,29967.0,4211.0,20654.0,18017.0,11950.0,86000US33570,59730.0,18.83,5616.0,No
Florida,33572,5,650391.5,20380.0,1635.0,17290.0,17257.0,3123.0,86000US33572,104277.0,6.52,1327.0,No
Florida,33573,5,511689.65,23170.0,1802.0,20946.0,21625.0,1545.0,86000US33573,68279.0,8.55,1949.0,No
Florida,33578,19,2750769.33,,,,,,,,,,
Florida,33579,4,816058.53,,,,,,,,,,
Florida,33584,5,807295.18,26798.0,4373.0,21262.0,20910.0,5888.0,86000US33584,72113.0,14.85,3949.0,No
Florida,33592,1,290095.0,11546.0,1731.0,9673.0,10386.0,1160.0,86000US33592,55292.0,17.1,1957.0,No
Florida,33594,5,391105.06,34941.0,4685.0,27637.0,26619.0,8322.0,86000US33594,74306.0,8.68,3029.0,No
Florida,33596,3,383190.37,,,,,,,,,,
Florida,33602,45,12946099.39,15586.0,3059.0,11735.0,12528.0,3058.0,86000US33602,118676.0,16.87,2610.0,No
Florida,33603,12,1413259.87,21366.0,6132.0,14735.0,14609.0,6757.0,86000US33603,58554.0,24.46,5196.0,No
Florida,33604,10,1209189.97,39604.0,11143.0,27734.0,23326.0,16278.0,86000US33604,50730.0,22.23,8744.0,No
Florida,33605,24,5337282.6,17655.0,10047.0,7459.0,12772.0,4883.0,86000US33605,30842.0,36.32,6361.0,No
Florida,33606,14,4915726.37,20576.0,1468.0,18239.0,17870.0,2706.0,86000US33606,129766.0,10.91,1872.0,No
Florida,33607,25,8220945.24,24384.0,6613.0,16357.0,12949.0,11435.0,86000US33607,54605.0,22.32,5435.0,No
Florida,33608,1,417671.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
Florida,33609,10,3200052.54,18367.0,814.0,16480.0,13493.0,4874.0,86000US33609,110109.0,12.64,2318.0,No
Florida,33610,9,2170344.32,46799.0,27571.0,17696.0,36923.0,9876.0,86000US33610,42122.0,25.65,11885.0,No
Florida,33611,9,3689994.03,33070.0,2510.0,28751.0,27555.0,5515.0,86000US33611,97317.0,9.15,2998.0,No
Florida,33612,27,5179812.6,51745.0,17917.0,30746.0,32357.0,19388.0,86000US33612,41617.0,29.72,15267.0,No
Florida,33613,5,840144.79,36270.0,7643.0,24420.0,24132.0,12138.0,86000US33613,44956.0,29.3,10389.0,No
Florida,33614,12,2075653.86,49060.0,7487.0,38273.0,16302.0,32758.0,86000US33614,44049.0,19.6,9495.0,No
Florida,33615,8,1236229.4,47512.0,5778.0,38073.0,22954.0,24558.0,86000US33615,55415.0,14.62,6912.0,No
Florida,33617,15,2857849.8,47441.0,19137.0,26198.0,35550.0,11891.0,86000US33617,45611.0,23.32,10858.0,No
Florida,33618,18,2773328.88,27352.0,2327.0,23178.0,19676.0,7676.0,86000US33618,96310.0,6.87,1865.0,No
Florida,33619,15,2946672.09,40092.0,16422.0,20308.0,25543.0,14549.0,86000US33619,44698.0,21.52,8072.0,No
Florida,33624,6,314257.73,39803.0,4090.0,33066.0,25981.0,13822.0,86000US33624,80283.0,7.85,3109.0,No
Florida,33625,8,1076101.64,27305.0,3785.0,21846.0,18117.0,9188.0,86000US33625,75513.0,10.85,2960.0,No
Florida,33626,6,778819.33,30743.0,1547.0,25786.0,25226.0,5517.0,86000US33626,123539.0,4.1,1260.0,No
Florida,33629,16,3156218.29,27061.0,476.0,25553.0,23926.0,3135.0,86000US33629,163491.0,4.55,1226.0,No
Florida,33634,8,1240883.73,22719.0,4057.0,17188.0,11092.0,11627.0,86000US33634,62564.0,16.58,3762.0,No
Florida,33635,5,292257.75,18650.0,1718.0,15304.0,12608.0,6042.0,86000US33635,74282.0,16.61,3096.0,No
Florida,33637,2,210909.57,17555.0,4717.0,11695.0,13798.0,3757.0,86000US33637,61167.0,15.43,2702.0,No
Florida,33647,23,5447459.22,71004.0,13306.0,46216.0,59158.0,11846.0,86000US33647,106075.0,8.34,5903.0,No
Florida,33701,33,6913759.59,15728.0,2985.0,12834.0,14498.0,1230.0,86000US33701,90878.0,17.16,2545.0,No
Florida,33702,6,2413785.66,32019.0,3846.0,26898.0,29479.0,2540.0,86000US33702,73283.0,10.81,3409.0,No
Florida,33703,7,222800.25,25699.0,1278.0,23662.0,23397.0,2302.0,86000US33703,97596.0,7.55,1929.0,No
Florida,33704,3,1583984.4,16982.0,618.0,16105.0,15809.0,1173.0,86000US33704,124757.0,7.13,1203.0,No
Florida,33705,9,1407926.23,28857.0,15943.0,12758.0,27394.0,1463.0,86000US33705,65873.0,22.72,6485.0,No
Florida,33706,11,2174070.48,16321.0,218.0,15595.0,15428.0,893.0,86000US33706,102708.0,6.58,1073.0,No
Florida,33707,10,1381096.36,24767.0,2072.0,22270.0,23149.0,1618.0,86000US33707,69233.0,10.92,2655.0,No
Florida,33708,8,1327043.35,16083.0,268.0,15547.0,15137.0,946.0,86000US33708,83996.0,9.38,1507.0,No
Florida,33709,4,842061.14,24619.0,1565.0,21002.0,22122.0,2497.0,86000US33709,56933.0,14.68,3533.0,No
Florida,33710,16,2701388.73,34222.0,2802.0,30616.0,30558.0,3664.0,86000US33710,77995.0,8.65,2935.0,No
Florida,33711,3,125552.93,19706.0,10460.0,8973.0,18536.0,1170.0,86000US33711,60061.0,17.2,3102.0,No
Florida,33712,6,420774.42,24738.0,17264.0,7113.0,23686.0,1052.0,86000US33712,55407.0,19.29,4710.0,No
Florida,33713,10,1457718.59,32348.0,3688.0,25481.0,28840.0,3508.0,86000US33713,69638.0,13.17,4227.0,No
Florida,33714,4,565885.09,21866.0,3443.0,16845.0,19591.0,2275.0,86000US33714,44471.0,22.87,4978.0,No
Florida,33715,4,470257.8,7296.0,65.0,7114.0,6985.0,311.0,86000US33715,105607.0,5.25,383.0,No
Florida,33716,10,2420459.17,18242.0,3309.0,13883.0,15939.0,2303.0,86000US33716,79207.0,13.93,2498.0,No
Florida,33755,11,649069.07,26616.0,6782.0,18999.0,20648.0,5968.0,86000US33755,45884.0,23.76,6300.0,No
Florida,33756,5,503574.69,33971.0,4981.0,28038.0,28410.0,5561.0,86000US33756,61314.0,18.39,6124.0,No
Florida,33759,7,690878.04,18236.0,1457.0,16347.0,15072.0,3164.0,86000US33759,75554.0,10.78,1927.0,No
Florida,33760,2,183787.0,17336.0,3175.0,12634.0,14081.0,3255.0,86000US33760,55985.0,18.91,3191.0,No
Florida,33761,12,1767296.76,19794.0,728.0,18236.0,18098.0,1696.0,86000US33761,77270.0,8.32,1636.0,No
Florida,33762,7,2237529.18,8355.0,1164.0,6768.0,7547.0,808.0,86000US33762,98681.0,14.39,906.0,No
Florida,33763,5,624946.0,19730.0,1080.0,18136.0,16828.0,2902.0,86000US33763,61490.0,11.3,2209.0,No
Florida,33764,5,520837.89,27320.0,1435.0,24653.0,25141.0,2179.0,86000US33764,74711.0,9.79,2656.0,No
Florida,33765,6,455403.33,14744.0,1433.0,12735.0,11330.0,3414.0,86000US33765,66250.0,15.07,2199.0,No
Florida,33767,5,1668421.32,7452.0,147.0,7075.0,7092.0,360.0,86000US33767,110833.0,11.04,823.0,No
Florida,33770,10,1668461.82,26627.0,1956.0,24147.0,24323.0,2304.0,86000US33770,62366.0,14.05,3716.0,No
Florida,33771,5,323380.83,30365.0,2009.0,27573.0,25427.0,4938.0,86000US33771,52327.0,11.32,3361.0,No
Florida,33772,2,346443.0,23125.0,697.0,21861.0,21137.0,1988.0,86000US33772,71237.0,9.37,2133.0,No
Florida,33773,4,457955.29,17595.0,627.0,15302.0,16453.0,1142.0,86000US33773,74461.0,10.45,1820.0,No
Florida,33774,4,126456.35,18097.0,1695.0,16279.0,17065.0,1032.0,86000US33774,70613.0,13.28,2391.0,No
Florida,33776,2,101783.0,13573.0,291.0,12949.0,13053.0,520.0,86000US33776,95840.0,3.17,429.0,No
Florida,33777,3,201270.0,16748.0,929.0,15481.0,15672.0,1076.0,86000US33777,85602.0,8.45,1387.0,No
Florida,33778,3,441517.13,14582.0,1837.0,12321.0,13570.0,1012.0,86000US33778,70732.0,10.24,1481.0,No
Florida,33781,10,1821830.9,24856.0,2209.0,20102.0,21103.0,3753.0,86000US33781,54043.0,17.36,4286.0,No
Florida,33785,7,1067575.12,5432.0,39.0,5322.0,5251.0,181.0,86000US33785,105375.0,10.38,564.0,No
Florida,33801,16,1033469.51,34370.0,5735.0,27185.0,27825.0,6545.0,86000US33801,43914.0,28.3,8934.0,No
Florida,33803,9,1420771.7,29460.0,2641.0,25569.0,25024.0,4436.0,86000US33803,60627.0,10.68,3114.0,No
Florida,33805,6,197251.82,25529.0,10128.0,13536.0,20657.0,4872.0,86000US33805,39460.0,30.67,7667.0,No
Florida,33809,9,1388238.38,30347.0,3256.0,25846.0,25944.0,4403.0,86000US33809,64392.0,11.64,3495.0,No
Florida,33811,1,123712.0,22293.0,1907.0,19643.0,18725.0,3568.0,86000US33811,73892.0,8.69,1935.0,No
Florida,33812,1,26205.09,12998.0,1194.0,11060.0,11426.0,1572.0,86000US33812,91094.0,4.95,640.0,No
Florida,33813,6,509268.5,38214.0,2067.0,34529.0,32716.0,5498.0,86000US33813,92760.0,3.81,1451.0,No
Florida,33815,1,191138.03,15148.0,4161.0,8810.0,10135.0,5013.0,86000US33815,41558.0,22.86,3450.0,No
Florida,33823,3,289767.63,33615.0,3639.0,29319.0,28122.0,5493.0,86000US33823,56367.0,18.61,6206.0,No
Florida,33825,1,30137.25,26420.0,5216.0,18120.0,20129.0,6291.0,86000US33825,47460.0,24.95,6083.0,No
Florida,33827,1,80322.61,3062.0,287.0,2747.0,2831.0,231.0,86000US33827,64415.0,13.96,390.0,No
Florida,33830,7,1877412.53,28884.0,6656.0,21391.0,23699.0,5185.0,86000US33830,63622.0,17.11,4824.0,No
Florida,33837,5,466247.49,30634.0,3869.0,25347.0,20046.0,10588.0,86000US33837,63528.0,13.75,4184.0,No
Florida,33838,2,223301.34,4358.0,1319.0,3147.0,2735.0,1623.0,86000US33838,46200.0,24.12,1051.0,No
Florida,33844,2,197348.96,36701.0,8516.0,27205.0,21536.0,15165.0,86000US33844,45162.0,19.68,7165.0,No
Florida,33848,1,59141.0,1022.0,38.0,750.0,257.0,765.0,86000US33848,56028.0,38.39,382.0,No
Florida,33850,2,185452.59,8324.0,1689.0,6047.0,7369.0,955.0,86000US33850,53623.0,19.75,1644.0,No
Florida,33852,2,1587750.62,21099.0,1143.0,19240.0,15681.0,5418.0,86000US33852,44947.0,22.09,4628.0,No
Florida,33853,2,60173.15,11649.0,3376.0,8281.0,9174.0,2475.0,86000US33853,55092.0,21.57,2474.0,No
Florida,33859,2,119899.01,11025.0,2017.0,9000.0,8767.0,2258.0,86000US33859,49254.0,14.72,1514.0,No
Florida,33868,1,48987.0,12081.0,872.0,10820.0,10428.0,1653.0,86000US33868,57723.0,14.58,1514.0,No
Florida,33870,4,152490.43,22284.0,3675.0,16986.0,18357.0,3927.0,86000US33870,43011.0,22.64,4822.0,No
Florida,33872,1,79166.67,15923.0,1053.0,13703.0,13776.0,2147.0,86000US33872,52725.0,10.05,1588.0,No
Florida,33873,1,26152.0,14162.0,1034.0,11724.0,8217.0,5945.0,86000US33873,49861.0,23.47,3285.0,No
Florida,33875,1,26293.31,11522.0,475.0,10816.0,9960.0,1562.0,86000US33875,63356.0,5.88,675.0,No
Florida,33876,1,38243.98,4888.0,161.0,4707.0,4064.0,824.0,86000US33876,63100.0,8.43,411.0,No
Florida,33880,10,3399649.18,40519.0,7626.0,31922.0,29697.0,10822.0,86000US33880,50872.0,18.77,7562.0,No
Florida,33881,9,540974.95,34340.0,11147.0,22583.0,29439.0,4901.0,86000US33881,49479.0,22.61,7732.0,No
Florida,33884,4,283097.35,32019.0,2966.0,27936.0,27773.0,4246.0,86000US33884,66582.0,9.52,2999.0,No
Florida,33896,6,1239876.72,11654.0,1595.0,9470.0,7914.0,3740.0,86000US33896,60989.0,12.0,1391.0,No
Florida,33897,3,297626.39,22752.0,2200.0,18734.0,14330.0,8422.0,86000US33897,62336.0,10.63,2414.0,No
Florida,33898,4,294336.39,16931.0,1990.0,14702.0,14416.0,2515.0,86000US33898,47945.0,19.49,3300.0,No
Florida,33901,15,2066006.76,21364.0,4960.0,14738.0,16917.0,4447.0,86000US33901,59556.0,19.34,3922.0,No
Florida,33903,4,808877.81,22657.0,986.0,20981.0,19592.0,3065.0,86000US33903,57289.0,14.77,3329.0,No
Florida,33904,12,1293885.25,31086.0,972.0,29556.0,26569.0,4517.0,86000US33904,67263.0,10.56,3266.0,No
Florida,33905,4,744342.91,37492.0,3153.0,31476.0,26897.0,10595.0,86000US33905,58616.0,14.47,5227.0,No
Florida,33907,11,4184117.62,24429.0,2961.0,19929.0,16760.0,7669.0,86000US33907,54830.0,19.13,4586.0,No
Florida,33908,17,2531848.3,36513.0,675.0,34507.0,33149.0,3364.0,86000US33908,86094.0,11.33,4031.0,No
Florida,33909,1,56035.0,31750.0,2620.0,27788.0,22702.0,9048.0,86000US33909,64964.0,9.81,3112.0,No
Florida,33912,4,658721.73,18646.0,140.0,17331.0,17126.0,1520.0,86000US33912,93814.0,4.98,921.0,No
Florida,33913,6,3831534.28,25497.0,1405.0,22028.0,22466.0,3031.0,86000US33913,104667.0,6.17,1477.0,No
Florida,33914,8,2632986.99,38281.0,1538.0,35207.0,32013.0,6268.0,86000US33914,79206.0,8.47,3230.0,No
Florida,33916,4,884354.93,24907.0,9928.0,11269.0,16341.0,8566.0,86000US33916,40678.0,25.39,6279.0,No
Florida,33919,4,128217.75,30330.0,966.0,28040.0,27708.0,2622.0,86000US33919,75286.0,8.11,2452.0,No
Florida,33920,1,188262.0,6243.0,426.0,5748.0,5642.0,601.0,86000US33920,82250.0,5.45,340.0,No
Florida,33924,1,135793.52,195.0,51.0,132.0,157.0,38.0,86000US33924,2499.0,51.79,101.0,No
Florida,33928,8,1053568.24,25141.0,468.0,23648.0,23657.0,1484.0,86000US33928,92592.0,6.34,1592.0,No
Florida,33931,13,1442198.09,10566.0,20.0,10448.0,10348.0,218.0,86000US33931,74232.0,10.59,1117.0,No
Florida,33935,1,133267.47,23513.0,1934.0,21112.0,11283.0,12230.0,86000US33935,41476.0,21.54,4988.0,No
Florida,33936,4,852638.22,24517.0,2727.0,20840.0,13334.0,11183.0,86000US33936,47151.0,25.53,6259.0,No
Florida,33948,8,397389.5,17122.0,1516.0,15260.0,15446.0,1676.0,86000US33948,58775.0,10.98,1863.0,No
Florida,33950,9,5030309.33,23299.0,453.0,22342.0,21742.0,1557.0,86000US33950,77154.0,9.88,2282.0,No
Florida,33952,2,588938.0,33390.0,3836.0,28763.0,29483.0,3907.0,86000US33952,51793.0,18.27,6028.0,No
Florida,33953,1,318834.63,6741.0,157.0,6398.0,6556.0,185.0,86000US33953,64637.0,9.85,664.0,No
Florida,33954,1,54474.92,10573.0,1031.0,9181.0,9865.0,708.0,86000US33954,66420.0,7.9,821.0,No
Florida,33955,1,314568.09,11436.0,1018.0,10110.0,10536.0,900.0,86000US33955,80545.0,9.13,912.0,No
Florida,33956,2,80057.23,3489.0,0.0,3468.0,3489.0,0.0,86000US33956,59309.0,11.46,400.0,No
Florida,33957,13,2898181.26,7319.0,31.0,7142.0,7261.0,58.0,86000US33957,129223.0,6.65,486.0,No
Florida,33965,1,151756.84,1735.0,290.0,1480.0,1465.0,270.0,86000US33965,N/A,N/A,N/A,No
Florida,33966,6,1173207.49,10065.0,533.0,8882.0,9125.0,940.0,86000US33966,75811.0,3.45,347.0,No
Florida,33967,1,315782.17,25129.0,1317.0,22425.0,19443.0,5686.0,86000US33967,76114.0,16.26,4084.0,No
Florida,33971,4,420481.37,27941.0,7137.0,19420.0,17164.0,10777.0,86000US33971,53217.0,17.88,4972.0,No
Florida,33972,1,1606.63,15515.0,2993.0,12780.0,11305.0,4210.0,86000US33972,61988.0,13.96,2149.0,No
Florida,33976,1,142785.68,,,,,,,,,,
Florida,33980,1,32502.0,13342.0,1189.0,12183.0,12802.0,540.0,86000US33980,57909.0,11.2,1463.0,No
Florida,33982,1,7977.34,10391.0,293.0,9840.0,9631.0,760.0,86000US33982,64562.0,10.17,977.0,No
Florida,33990,11,1833327.15,34657.0,2656.0,30767.0,27594.0,7063.0,86000US33990,68872.0,13.89,4783.0,No
Florida,33991,11,1008005.15,22516.0,895.0,21181.0,18250.0,4266.0,86000US33991,81580.0,8.11,1810.0,No
Florida,33993,3,1895168.75,27905.0,2277.0,24844.0,20563.0,7342.0,86000US33993,73355.0,11.38,3169.0,No
Florida,34102,17,1868624.85,11548.0,969.0,10437.0,10634.0,914.0,86000US34102,148700.0,11.09,1264.0,No
Florida,34103,3,1281667.5,13129.0,351.0,12661.0,12035.0,1094.0,86000US34103,129583.0,6.34,825.0,No
Florida,34104,8,1932044.71,24520.0,1080.0,22654.0,17024.0,7496.0,86000US34104,61633.0,11.92,2911.0,No
Florida,34105,3,131532.44,18011.0,500.0,16807.0,15769.0,2242.0,86000US34105,116516.0,4.63,826.0,No
Florida,34108,9,2236473.44,16450.0,269.0,15985.0,15251.0,1199.0,86000US34108,136622.0,6.77,1113.0,No
Florida,34109,9,1361658.75,24251.0,741.0,22279.0,19913.0,4338.0,86000US34109,91861.0,7.64,1846.0,No
Florida,34110,8,1148539.98,23988.0,591.0,22952.0,21089.0,2899.0,86000US34110,96528.0,8.18,1951.0,No
Florida,34112,8,554986.27,27064.0,2590.0,23953.0,21636.0,5428.0,86000US34112,71649.0,12.3,3204.0,No
Florida,34113,3,471257.07,22175.0,3307.0,18168.0,15229.0,6946.0,86000US34113,70938.0,9.73,2126.0,No
Florida,34114,3,136959.27,18223.0,1857.0,16217.0,14376.0,3847.0,86000US34114,67294.0,10.14,1848.0,No
Florida,34116,3,180782.05,36111.0,4854.0,30281.0,13579.0,22532.0,86000US34116,51816.0,14.62,5264.0,No
Florida,34119,3,878736.5,32911.0,643.0,31594.0,28550.0,4361.0,86000US34119,101243.0,7.11,2312.0,No
Florida,34120,3,586304.04,35498.0,2832.0,32362.0,24655.0,10843.0,86000US34120,85394.0,7.78,2758.0,No
Florida,34134,5,2373923.94,14992.0,203.0,14165.0,14413.0,579.0,86000US34134,120542.0,4.51,671.0,No
Florida,34135,11,1091084.24,47356.0,1683.0,42987.0,34696.0,12660.0,86000US34135,77356.0,9.09,4301.0,No
Florida,34142,2,51917.0,30534.0,6070.0,23109.0,9650.0,20884.0,86000US34142,33345.0,34.54,10238.0,No
Florida,34145,5,702641.78,17834.0,24.0,17635.0,15893.0,1941.0,86000US34145,98929.0,6.03,1075.0,No
Florida,34201,5,912816.34,3997.0,137.0,3810.0,3830.0,167.0,86000US34201,96233.0,2.23,89.0,No
Florida,34202,8,1469059.73,24637.0,514.0,23607.0,22172.0,2465.0,86000US34202,118278.0,4.2,1032.0,No
Florida,34203,6,762053.09,38971.0,3759.0,33411.0,29992.0,8979.0,86000US34203,64228.0,12.95,5018.0,No
Florida,34205,9,468365.32,32294.0,4477.0,26336.0,25576.0,6718.0,86000US34205,52819.0,19.01,6029.0,No
Florida,34207,6,1699168.75,36292.0,2971.0,32664.0,26959.0,9333.0,86000US34207,49087.0,18.06,6500.0,No
Florida,34208,4,117527.08,40998.0,10377.0,29138.0,28450.0,12548.0,86000US34208,55282.0,19.13,7785.0,No
Florida,34210,4,200191.54,16462.0,1583.0,14302.0,14815.0,1647.0,86000US34210,57929.0,12.7,2039.0,No
Florida,34211,5,1872939.58,8898.0,439.0,8378.0,8139.0,759.0,86000US34211,130212.0,3.23,287.0,No
Florida,34215,1,151439.0,596.0,10.0,585.0,568.0,28.0,86000US34215,46172.0,7.41,42.0,No
Florida,34217,8,1914081.06,5079.0,19.0,4986.0,4916.0,163.0,86000US34217,90809.0,9.24,465.0,No
Florida,34219,4,416656.3,24750.0,1125.0,23144.0,22028.0,2722.0,86000US34219,91640.0,3.57,880.0,No
Florida,34221,5,372682.63,46357.0,7882.0,36765.0,37807.0,8550.0,86000US34221,67372.0,13.67,6154.0,No
Florida,34222,2,234996.0,11659.0,453.0,10636.0,10456.0,1203.0,86000US34222,64313.0,7.54,877.0,No
Florida,34223,4,340970.15,18336.0,7.0,17690.0,17780.0,556.0,86000US34223,70415.0,8.22,1503.0,No
Florida,34224,4,180324.0,16422.0,236.0,16003.0,15590.0,832.0,86000US34224,56507.0,9.42,1534.0,No
Florida,34228,1,9234.0,7283.0,0.0,7200.0,7135.0,148.0,86000US34228,144457.0,3.09,225.0,No
Florida,34229,2,99627.0,7674.0,68.0,7512.0,6922.0,752.0,86000US34229,101439.0,6.27,481.0,No
Florida,34231,16,5128986.42,30341.0,757.0,28612.0,27747.0,2594.0,86000US34231,71521.0,11.67,3488.0,No
Florida,34232,13,2339821.49,35240.0,678.0,33495.0,29593.0,5647.0,86000US34232,77298.0,8.67,3021.0,No
Florida,34233,5,663810.0,17767.0,279.0,17074.0,15962.0,1805.0,86000US34233,86518.0,8.17,1432.0,No
Florida,34234,2,335972.35,21932.0,8220.0,13620.0,18904.0,3028.0,86000US34234,45694.0,26.59,5683.0,No
Florida,34236,30,5407110.72,13217.0,849.0,12137.0,12357.0,860.0,86000US34236,124458.0,10.88,1391.0,No
Florida,34237,3,313738.3,18071.0,1863.0,15546.0,12123.0,5948.0,86000US34237,56226.0,12.75,2149.0,No
Florida,34238,4,952142.54,20049.0,187.0,19419.0,18949.0,1100.0,86000US34238,107500.0,5.02,996.0,No
Florida,34239,6,1168275.8,15716.0,429.0,14667.0,14198.0,1518.0,86000US34239,78615.0,8.06,1248.0,No
Florida,34240,2,126471.6,11442.0,178.0,10895.0,10878.0,564.0,86000US34240,103266.0,7.57,863.0,No
Florida,34241,2,617881.0,15568.0,185.0,15100.0,14605.0,963.0,86000US34241,91882.0,5.44,844.0,No
Florida,34242,5,2687469.35,7465.0,10.0,7306.0,7363.0,102.0,86000US34242,134505.0,5.85,437.0,No
Florida,34243,9,848033.0,31901.0,1923.0,28960.0,29036.0,2865.0,86000US34243,78180.0,8.98,2777.0,No
Florida,34251,1,121857.0,7115.0,69.0,6921.0,6383.0,732.0,86000US34251,78424.0,5.32,375.0,No
Florida,34260,1,20171.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
Florida,34275,4,307431.31,20472.0,1203.0,19322.0,19870.0,602.0,86000US34275,77842.0,7.8,1596.0,No
Florida,34285,9,1424578.79,18653.0,208.0,18025.0,18147.0,506.0,86000US34285,79743.0,7.24,1329.0,No
Florida,34286,2,175062.37,20178.0,2176.0,18648.0,18475.0,1703.0,86000US34286,72346.0,5.14,1036.0,No
Florida,34287,3,230175.34,28614.0,1929.0,26432.0,25980.0,2634.0,86000US34287,57924.0,8.61,2446.0,No
Florida,34288,2,15585.0,11511.0,534.0,10359.0,10285.0,1226.0,86000US34288,83387.0,15.05,1718.0,No
Florida,34289,1,31539.0,3481.0,697.0,2754.0,3140.0,341.0,86000US34289,82617.0,6.81,237.0,No
Florida,34291,1,40575.04,,,,,,,,,,
Florida,34292,4,222594.48,15398.0,36.0,15146.0,15266.0,132.0,86000US34292,85873.0,5.86,889.0,No
Florida,34293,7,1045414.22,39534.0,481.0,38259.0,38092.0,1442.0,86000US34293,77768.0,6.41,2531.0,No
Florida,34420,1,9471.0,17749.0,1091.0,16486.0,15654.0,2095.0,86000US34420,56178.0,13.05,2288.0,No
Florida,34428,2,89407.87,9043.0,353.0,8684.0,8757.0,286.0,86000US34428,54910.0,24.45,2211.0,No
Florida,34429,7,1041661.1,8338.0,247.0,7860.0,8101.0,237.0,86000US34429,62619.0,15.18,1226.0,No
Florida,34433,1,374953.0,6574.0,197.0,6201.0,5723.0,851.0,86000US34433,59587.0,15.47,1011.0,No
Florida,34434,1,42419.18,8021.0,922.0,7087.0,7336.0,685.0,86000US34434,51032.0,9.65,774.0,No
Florida,34442,3,326138.27,14752.0,369.0,13210.0,14032.0,720.0,86000US34442,66442.0,12.61,1840.0,No
Florida,34446,3,238264.54,17454.0,154.0,17046.0,16563.0,891.0,86000US34446,54524.0,11.75,2042.0,No
Florida,34448,2,269512.96,10394.0,307.0,10202.0,10244.0,150.0,86000US34448,50708.0,15.45,1584.0,No
Florida,34449,1,246634.45,3192.0,62.0,3135.0,3076.0,116.0,86000US34449,39301.0,26.74,846.0,No
Florida,34450,3,415203.48,10692.0,417.0,10225.0,10104.0,588.0,86000US34450,49973.0,13.96,1484.0,No
Florida,34453,1,1334941.0,10621.0,363.0,10001.0,9770.0,851.0,86000US34453,50179.0,20.56,2146.0,No
Florida,34461,1,51869.33,11380.0,705.0,10452.0,10784.0,596.0,86000US34461,59103.0,13.85,1371.0,No
Florida,34470,6,688536.55,19794.0,2963.0,16642.0,17363.0,2431.0,86000US34470,48759.0,21.2,4107.0,No
Florida,34471,7,1053601.76,25734.0,2942.0,22308.0,22492.0,3242.0,86000US34471,71297.0,12.82,3224.0,No
Florida,34472,2,77211.04,31344.0,7462.0,22565.0,25163.0,6181.0,86000US34472,48172.0,19.92,6219.0,No
Florida,34473,1,60005.0,19998.0,5807.0,13982.0,12840.0,7158.0,86000US34473,61402.0,9.67,1933.0,No
Florida,34474,6,4716672.57,17143.0,1528.0,14562.0,13512.0,3631.0,86000US34474,53982.0,13.59,2258.0,No
Florida,34475,4,231082.1,13179.0,6996.0,6206.0,11488.0,1691.0,86000US34475,32632.0,43.05,4984.0,No
Florida,34476,1,36197.48,23279.0,2169.0,19926.0,20645.0,2634.0,86000US34476,62603.0,6.96,1619.0,No
Florida,34480,2,629718.0,19188.0,2344.0,16277.0,17004.0,2184.0,86000US34480,63797.0,11.67,2231.0,No
Florida,34488,1,239986.0,10424.0,1205.0,9588.0,10001.0,423.0,86000US34488,46297.0,17.3,1789.0,No
Florida,34491,2,322372.03,26614.0,1255.0,24567.0,23755.0,2859.0,86000US34491,55480.0,12.81,3395.0,No
Florida,34601,3,149341.75,22487.0,2070.0,20115.0,20862.0,1625.0,86000US34601,49890.0,17.8,3933.0,No
Florida,34606,9,997328.07,27209.0,901.0,25583.0,23122.0,4087.0,86000US34606,50338.0,18.15,4927.0,No
Florida,34607,1,155013.0,8403.0,421.0,8045.0,7539.0,864.0,86000US34607,59428.0,16.38,1375.0,No
Florida,34608,2,804498.09,34802.0,2377.0,30940.0,27440.0,7362.0,86000US34608,55793.0,14.65,5042.0,No
Florida,34609,3,132516.79,42227.0,3346.0,37586.0,35331.0,6896.0,86000US34609,64442.0,10.79,4541.0,No
